Timestamp,PlaybackTime,VideoFrame,FaceIsValid,Brow_Lowerer_L,Brow_Lowerer_R,Cheek_Puff_L,Cheek_Puff_R,Cheek_Raiser_L,Cheek_Raiser_R,Cheek_Suck_L,Cheek_Suck_R,Chin_Raiser_B,Chin_Raiser_T,Dimpler_L,Dimpler_R,Eyes_Closed_L,Eyes_Closed_R,Eyes_Look_Down_L,Eyes_Look_Down_R,Eyes_Look_Left_L,Eyes_Look_Left_R,Eyes_Look_Right_L,Eyes_Look_Right_R,Eyes_Look_Up_L,Eyes_Look_Up_R,Inner_Brow_Raiser_L,Inner_Brow_Raiser_R,Jaw_Drop,Jaw_Sideways_Left,Jaw_Sideways_Right,Jaw_Thrust,Lid_Tightener_L,Lid_Tightener_R,Lip_Corner_Depressor_L,Lip_Corner_Depressor_R,Lip_Corner_Puller_L,Lip_Corner_Puller_R,Lip_Funneler_LB,Lip_Funneler_LT,Lip_Funneler_RB,Lip_Funneler_RT,Lip_Pressor_L,Lip_Pressor_R,Lip_Pucker_L,Lip_Pucker_R,Lip_Stretcher_L,Lip_Stretcher_R,Lip_Suck_LB,Lip_Suck_LT,Lip_Suck_RB,Lip_Suck_RT,Lip_Tightener_L,Lip_Tightener_R,Lips_Toward,Lower_Lip_Depressor_L,Lower_Lip_Depressor_R,Mouth_Left,Mouth_Right,Nose_Wrinkler_L,Nose_Wrinkler_R,Outer_Brow_Raiser_L,Outer_Brow_Raiser_R,Upper_Lid_Raiser_L,Upper_Lid_Raiser_R,Upper_Lip_Raiser_L,Upper_Lip_Raiser_R
15.5748,15.267,458,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.5883,15.267,458,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6018,15.300,459,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6156,15.300,459,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6292,15.300,459,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6437,15.333,460,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6576,15.333,460,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6719,15.367,461,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6856,15.367,461,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.6986,15.400,462,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7138,15.400,462,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7269,15.400,462,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7413,15.433,463,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7548,15.433,463,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7683,15.467,464,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7825,15.467,464,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.7966,15.467,464,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8112,15.500,465,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8243,15.500,465,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8388,15.533,466,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8522,15.533,466,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8656,15.567,467,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8799,15.567,467,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.8932,15.567,467,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9087,15.600,468,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9211,15.600,468,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9348,15.633,469,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9487,15.633,469,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9616,15.633,469,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9766,15.667,470,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
15.9910,15.667,470,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
16.0045,15.700,471,1,0.0101,0.0047,0.0000,0.0000,0.1049,0.0667,0.0000,0.0000,0.0452,0.0225,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.2137,0.1266,0.0000,0.0000,0.0242,0.0128,0.0000,0.0000,0.0001,0.0000,0.0488,0.0061,0.0109,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0000,0.0109,0.0000,0.0000,0.0000,0.0136,0.0000,0.0000,0.0000,0.0000,0.0111,0.0002,0.0019,0.0036,0.0000,0.0000,0.0113,0.0011
16.0187,15.700,471,1,0.0000,0.0000,0.0000,0.0000,0.1348,0.0737,0.0000,0.0000,0.0366,0.0186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2751,0.1875,0.0000,0.0000,0.0160,0.0144,0.0025,0.0000,0.0002,0.0000,0.0691,0.0363,0.0109,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0358,0.0000,0.0259,0.0000,0.0000,0.0000,0.0144,0.0000,0.0000,0.0000,0.0000,0.0183,0.0108,0.0000,0.0001,0.0000,0.0000,0.0093,0.0038
16.0324,15.733,472,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.0469,15.733,472,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.0599,15.733,472,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.0751,15.767,473,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.0877,15.767,473,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.1012,15.800,474,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
16.1160,15.800,474,1,0.0000,0.0000,0.0000,0.0000,0.1326,0.0749,0.0000,0.0000,0.0371,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2723,0.1845,0.0000,0.0000,0.0163,0.0181,0.0016,0.0000,0.0059,0.0000,0.0657,0.0697,0.0109,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0265,0.0000,0.0000,0.0000,0.0151,0.0000,0.0000,0.0000,0.0000,0.0155,0.0064,0.0000,0.0001,0.0000,0.0000,0.0098,0.0025
